coord,country,geoname,id,langs,name,stat,stations,zoom,latf,lngf,maxtf,mints,humidf,speedf,cloudf,sunrise,sunset,Daylight
"{'lon': -71.466171, 'lat': 41.550098}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 5225535}",5223672.0,"[{'link': 'http://en.wikipedia.org/wiki/North_Kingstown%2C_Rhode_Island'}, {'post': '02852'}]",North Kingstown,"{'level': 1.0, 'population': 28042}","[{'id': 1296, 'dist': 38, 'kf': 1}, {'id': 2386, 'dist': 43, 'kf': 1}, {'id': 2388, 'dist': 15, 'kf': 1}, {'id': 2389, 'dist': 41, 'kf': 1}, {'id': 2390, 'dist': 19, 'kf': 1}, {'id': 9924, 'dist': 2, 'kf': 1}, {'id': 28536, 'dist': 32, 'kf': 1}, {'id': 28943, 'dist': 2, 'kf': 1}, {'id': 29698, 'dist': 18, 'kf': 1}, {'id': 29764, 'dist': 15, 'kf': 1}, {'id': 30936, 'dist': 2, 'kf': 1}, {'id': 31034, 'dist': 20, 'kf': 1}, {'id': 31918, 'dist': 13, 'kf': 1}, {'id': 32016, 'dist': 19, 'kf': 1}, {'id': 32459, 'dist': 14, 'kf': 1}, {'id': 33580, 'dist': 20, 'kf': 1}, {'id': 34785, 'dist': 47, 'kf': 1}, {'id': 34930, 'dist': 8, 'kf': 1}, {'id': 35165, 'dist': 26, 'kf': 1}, {'id': 35396, 'dist': 16, 'kf': 1}]",10.0,41.55,-71.47,82.4,71.01,57,5.82,1,1563787836,1563840821,14.718055555555555
"{'lon': 37.859402, 'lat': 48.129799}",UA,"{'cl': 'P', 'code': 'PPL', 'parent': 709716}",688373.0,,Yasinovataya,"{'level': 1.0, 'population': 37600}","[{'id': 7349, 'dist': 11, 'kf': 1}]",10.0,48.13,37.86,74.35,74.35,54,4.76,0,1563760269,1563815908,15.455277777777777
"{'lon': -53.05722, 'lat': -25.73361}",BR,"{'cl': 'P', 'code': 'PPL', 'parent': 3455077}",3464579.0,[{'link': 'http://en.wikipedia.org/wiki/Dois_Vizinhos'}],Dois Vizinhos,"{'level': 1.0, 'population': 22766}","[{'id': 4468, 'dist': 92, 'kf': 1}]",9.0,-25.75,-53.06,63.37,63.37,77,7.61,7,1563790538,1563829282,10.762222222222222
"{'lon': -98.466667, 'lat': 18.6}",MX,"{'cl': 'P', 'code': 'PPL', 'parent': 3521082}",3526657.0,,Izucar de Matamoros,"{'level': 1.0, 'population': 42936}","[{'id': 3979, 'dist': 86, 'kf': 1}, {'id': 4009, 'dist': 63, 'kf': 1}]",10.0,18.6,-98.47,61.0,61.0,94,2.93,100,1563797268,1563844349,13.078055555555556
"{'lon': 22.86231, 'lat': 52.427189}",PL,"{'cl': 'P', 'code': 'PPLA3', 'parent': 7532294}",759320.0,"[{'be': 'Ð¡Ñ\x8fÐ¼Ñ\x8fÑ\x82Ñ\x8bÑ\x87Ñ\x8b'}, {'en': 'Siemiatycze'}, {'link': 'http://en.wikipedia.org/wiki/Siemiatycze'}, {'nl': 'Siemiatycze'}, {'pl': 'Siemiatycze'}, {'ro': 'Siemiatycze'}, {'uk': 'Ð¡ÐµÐ¼Ñ\x8fÑ\x82Ð¸Ñ\x87Ðµ'}]",Siemiatycze,"{'level': 1.0, 'population': 15421}","[{'id': 9465, 'dist': 98, 'kf': 1}, {'id': 9509, 'dist': 82, 'kf': 1}, {'id': 9535, 'dist': 72, 'kf': 1}, {'id': 9736, 'dist': 81, 'kf': 1}]",9.0,52.43,22.86,68.0,68.0,90,1.99,0,1563762772,1563820605,16.064722222222223
"{'lon': -43.41861, 'lat': -22.42861}",BR,"{'cl': 'P', 'code': 'PPL', 'parent': 3451189}",3454827.0,,Paty do Alferes,"{'level': 1.0, 'population': 20659}","[{'id': 4446, 'dist': 22, 'kf': 1}, {'id': 4500, 'dist': 46, 'kf': 1}, {'id': 10650, 'dist': 45, 'kf': 1}]",12.0,-22.43,-43.42,69.8,64.4,88,3.36,0,1563787873,1563827320,10.9575
"{'lon': -79.420677, 'lat': 44.608681}",CA,"{'cl': 'P', 'code': 'PPL', 'parent': 6093943}",6094325.0,,Orillia,"{'level': 1.0, 'population': 30178}","[{'id': 3627, 'dist': 36, 'kf': 1}, {'id': 3687, 'dist': 41, 'kf': 1}, {'id': 29693, 'dist': 36, 'kf': 1}, {'id': 32042, 'dist': 2, 'kf': 1}]",9.0,44.6,-79.43,66.0,57.2,87,2.24,1,1563789186,1563843292,15.029444444444444
"{'lon': 75.659721, 'lat': 31.818331}",IN,"{'cl': 'P', 'code': 'PPL', 'parent': 1259223}",1273410.0,[{'link': 'http://en.wikipedia.org/wiki/Dasuya'}],Dasua,"{'level': 1.0, 'population': 20697}","[{'id': 7803, 'dist': 82, 'kf': 1}]",11.0,31.82,75.66,99.37,99.37,37,6.85,0,1563753961,1563804071,13.919444444444444
"{'lon': -87.216911, 'lat': 30.42131}",US,"{'cl': 'P', 'code': 'PPLA2', 'parent': 4154550}",4168228.0,"[{'af': 'Pensacola'}, {'de': 'Pensacola'}, {'en': 'Pensacola'}, {'es': 'Pensacola'}, {'fi': 'Pensacola'}, {'fr': 'Pensacola'}, {'io': 'Pensacola'}, {'ja': 'ã\x83\x9aã\x83³ã\x82µã\x82³ã\x83¼ã\x83©'}, {'link': 'http://en.wikipedia.org/wiki/Pensacola%2C_Florida'}, {'no': 'Pensacola i Florida'}, {'pl': 'Pensacola'}, {'post': '32591'}, {'pt': 'Pensacola'}, {'ru': 'Ð\x9fÐµÐ½Ñ\x81Ð°ÐºÐ¾Ð»Ð°'}, {'sv': 'Pensacola'}]",Pensacola,"{'level': 1.0, 'population': 51923}","[{'id': 215, 'dist': 33, 'kf': 1}, {'id': 223, 'dist': 45, 'kf': 1}, {'id': 693, 'dist': 19, 'kf': 1}, {'id': 709, 'dist': 5, 'kf': 1}, {'id': 710, 'dist': 12, 'kf': 1}, {'id': 735, 'dist': 38, 'kf': 1}, {'id': 9450, 'dist': 5, 'kf': 1}, {'id': 9635, 'dist': 10, 'kf': 1}, {'id': 10419, 'dist': 23, 'kf': 1}, {'id': 29312, 'dist': 16, 'kf': 1}, {'id': 29332, 'dist': 29, 'kf': 1}, {'id': 30054, 'dist': 25, 'kf': 1}, {'id': 30084, 'dist': 32, 'kf': 1}, {'id': 30317, 'dist': 43, 'kf': 1}, {'id': 31574, 'dist': 31, 'kf': 1}, {'id': 33374, 'dist': 31, 'kf': 1}, {'id': 33891, 'dist': 14, 'kf': 1}, {'id': 34543, 'dist': 8, 'kf': 1}, {'id': 34589, 'dist': 15, 'kf': 1}, {'id': 35289, 'dist': 29, 'kf': 1}]",11.0,30.42,-87.22,82.0,72.0,88,4.7,20,1563793248,1563842969,13.811388888888889
"{'lon': 35.886391, 'lat': 40.303059}",TR,"{'cl': 'P', 'code': 'PPLA2', 'parent': 738742}",737054.0,,Zile,"{'level': 1.0, 'population': 55680}","[{'id': 6034, 'dist': 66, 'kf': 1}]",10.0,40.3,35.89,75.2,68.0,82,3.36,75,1563762266,1563814856,14.608333333333333
"{'lon': -122.48822, 'lat': 48.759548}",US,"{'cl': 'P', 'code': 'PPLA2', 'parent': 5815675}",5786899.0,"[{'de': 'Bellingham'}, {'en': 'Bellingham'}, {'link': 'http://en.wikipedia.org/wiki/Bellingham%2C_Washington'}, {'pl': 'Bellingham'}, {'post': '98228'}, {'pt': 'Bellingham'}]",Bellingham,"{'level': 1.0, 'population': 80885}","[{'id': 2921, 'dist': 5, 'kf': 1}, {'id': 2924, 'dist': 32, 'kf': 1}, {'id': 3240, 'dist': 31, 'kf': 1}, {'id': 3316, 'dist': 40, 'kf': 1}, {'id': 3369, 'dist': 27, 'kf': 1}, {'id': 28650, 'dist': 2, 'kf': 1}, {'id': 29120, 'dist': 39, 'kf': 1}, {'id': 29471, 'dist': 13, 'kf': 1}, {'id': 30190, 'dist': 18, 'kf': 1}, {'id': 30281, 'dist': 5, 'kf': 1}, {'id': 30570, 'dist': 37, 'kf': 1}, {'id': 30889, 'dist': 16, 'kf': 1}, {'id': 31707, 'dist': 13, 'kf': 1}, {'id': 31955, 'dist': 4, 'kf': 1}, {'id': 32320, 'dist': 6, 'kf': 1}, {'id': 34189, 'dist': 24, 'kf': 1}, {'id': 34567, 'dist': 31, 'kf': 1}, {'id': 35027, 'dist': 4, 'kf': 1}, {'id': 35336, 'dist': 33, 'kf': 1}, {'id': 35725, 'dist': 35, 'kf': 1}]",9.0,48.75,-122.48,71.01,57.2,68,9.17,1,1563712167,1563768170,15.55638888888889
"{'lon': -122.217072, 'lat': 47.48288}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 5799783}",5808189.0,"[{'link': 'http://en.wikipedia.org/wiki/Renton%2C_Washington'}, {'post': '98059'}]",Renton,"{'level': 1.0, 'population': 90927}","[{'id': 2948, 'dist': 0, 'kf': 1}, {'id': 2949, 'dist': 8, 'kf': 1}, {'id': 10277, 'dist': 15, 'kf': 1}, {'id': 29242, 'dist': 7, 'kf': 1}, {'id': 29585, 'dist': 5, 'kf': 1}, {'id': 29720, 'dist': 6, 'kf': 1}, {'id': 30181, 'dist': 9, 'kf': 1}, {'id': 30483, 'dist': 17, 'kf': 1}, {'id': 31010, 'dist': 5, 'kf': 1}, {'id': 31263, 'dist': 7, 'kf': 1}, {'id': 31291, 'dist': 1, 'kf': 1}, {'id': 31407, 'dist': 12, 'kf': 1}, {'id': 31878, 'dist': 17, 'kf': 1}, {'id': 32296, 'dist': 10, 'kf': 1}, {'id': 33503, 'dist': 13, 'kf': 1}, {'id': 33547, 'dist': 12, 'kf': 1}, {'id': 33745, 'dist': 12, 'kf': 1}, {'id': 34023, 'dist': 6, 'kf': 1}, {'id': 34944, 'dist': 10, 'kf': 1}, {'id': 36013, 'dist': 11, 'kf': 1}]",11.0,47.48,-122.2,70.0,62.01,43,3.36,20,1563712393,1563767810,15.393611111111111
"{'lon': -94.162491, 'lat': 45.560799}",US,"{'cl': 'P', 'code': 'PPLA2', 'parent': 5048685}",5044407.0,"[{'link': 'http://en.wikipedia.org/wiki/St._Cloud%2C_Minnesota'}, {'post': '56372'}]",Saint Cloud,"{'level': 1.0, 'population': 65842}","[{'id': 1527, 'dist': 3, 'kf': 1}, {'id': 1528, 'dist': 27, 'kf': 1}, {'id': 1556, 'dist': 44, 'kf': 1}, {'id': 1567, 'dist': 34, 'kf': 1}, {'id': 1571, 'dist': 8, 'kf': 1}, {'id': 29877, 'dist': 8, 'kf': 1}, {'id': 32968, 'dist': 42, 'kf': 1}, {'id': 34072, 'dist': 9, 'kf': 1}, {'id': 34530, 'dist': 17, 'kf': 1}, {'id': 35830, 'dist': 46, 'kf': 1}]",7.0,45.56,-94.16,64.4,55.99,87,5.82,1,1563792533,1563847016,15.134166666666667
"{'lon': 19.19972, 'lat': 52.059589}",PL,"{'cl': 'P', 'code': 'PPLA2', 'parent': 7532231}",3093726.0,"[{'de': 'Å\x81Ä\x99czyca'}, {'en': 'Å\x81Ä\x99czyca'}, {'fr': 'Å\x81Ä\x99czyca'}, {'id': 'Å\x81Ä\x99czyca'}, {'it': 'Å\x81Ä\x99czyca'}, {'ja': 'ã\x82¦ã\x82§ã\x83³ã\x83\x81ã\x83\x84ã\x82¡'}, {'jv': 'Å\x81Ä\x99czyca'}, {'link': 'http://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BD%D1%87%D0%B8%D1%86%D0%B0'}, {'nl': 'Å\x81Ä\x99czyca'}, {'pl': 'Å\x81Ä\x99czyca'}, {'ro': 'Å\x81Ä\x99czyca'}]",Leczyca,"{'level': 1.0, 'population': 15528}","[{'id': 5358, 'dist': 40, 'kf': 1}, {'id': 9430, 'dist': 39, 'kf': 1}]",10.0,52.06,19.2,68.0,66.99,60,6.93,0,1563763756,1563821378,16.00611111111111
"{'lon': -46.728329, 'lat': -23.101391}",BR,"{'cl': 'P', 'code': 'PPL', 'parent': 3448433}",3460068.0,,Jarinu,"{'level': 1.0, 'population': 17899}","[{'id': 4521, 'dist': 42, 'kf': 1}, {'id': 4541, 'dist': 43, 'kf': 1}]",11.0,-23.09,-46.71,64.0,55.4,67,4.7,0,1563788731,1563828041,10.919444444444444
"{'lon': 16.039591, 'lat': 39.35989}",IT,"{'cl': 'P', 'code': 'PPLA3', 'parent': 6541296}",2523888.0,"[{'de': 'Paola'}, {'en': 'Paola'}, {'eo': 'Paola'}, {'fr': 'Paola'}, {'it': 'Paola'}, {'ja': 'ã\x83\x91ã\x82ªã\x83©'}, {'link': 'http://en.wikipedia.org/wiki/Paola%2C_Calabria'}, {'nap': 'Paola'}, {'nl': 'Paola'}, {'pl': 'Paola'}, {'pt': 'Paola'}]",Paola,"{'level': 1.0, 'population': 17195}","[{'id': 34694, 'dist': 21, 'kf': 1}]",9.0,39.36,16.04,75.99,73.0,88,4.7,75,1563767187,1563819463,14.52111111111111
"{'lon': -111.971046, 'lat': 41.060219}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 5773664}",5777107.0,"[{'de': 'Layton'}, {'en': 'Layton'}, {'es': 'Layton'}, {'link': 'http://en.wikipedia.org/wiki/Layton%2C_Utah'}, {'post': '84040'}, {'ru': 'Ð\x9bÐµÐ¹Ñ\x82Ð¾Ð½'}]",Layton,"{'level': 1.0, 'population': 67311}","[{'id': 2817, 'dist': 6, 'kf': 1}, {'id': 2822, 'dist': 15, 'kf': 1}, {'id': 9292, 'dist': 2, 'kf': 1}, {'id': 9544, 'dist': 10, 'kf': 1}, {'id': 29325, 'dist': 8, 'kf': 1}, {'id': 29580, 'dist': 21, 'kf': 1}, {'id': 29786, 'dist': 5, 'kf': 1}, {'id': 29800, 'dist': 5, 'kf': 1}, {'id': 31177, 'dist': 8, 'kf': 1}, {'id': 31202, 'dist': 11, 'kf': 1}, {'id': 31490, 'dist': 22, 'kf': 1}, {'id': 31584, 'dist': 12, 'kf': 1}, {'id': 31632, 'dist': 4, 'kf': 1}, {'id': 31972, 'dist': 15, 'kf': 1}, {'id': 32622, 'dist': 4, 'kf': 1}, {'id': 33622, 'dist': 12, 'kf': 1}, {'id': 34830, 'dist': 7, 'kf': 1}, {'id': 34840, 'dist': 3, 'kf': 1}, {'id': 35089, 'dist': 20, 'kf': 1}, {'id': 35190, 'dist': 12, 'kf': 1}]",10.0,41.08,-111.97,82.4,66.0,27,8.05,1,1563797643,1563850455,14.67
"{'lon': 7.56667, 'lat': 50.433331}",DE,"{'cl': 'P', 'code': 'PPL', 'parent': 2847618}",2951111.0,,Bendorf,"{'level': 1.0, 'population': 17495}","[{'id': 4900, 'dist': 47, 'kf': 1}, {'id': 9003, 'dist': 47, 'kf': 1}, {'id': 9193, 'dist': 7, 'kf': 1}, {'id': 9648, 'dist': 42, 'kf': 1}, {'id': 10810, 'dist': 7, 'kf': 1}, {'id': 27832, 'dist': 45, 'kf': 1}, {'id': 32542, 'dist': 34, 'kf': 1}, {'id': 34626, 'dist': 30, 'kf': 1}]",11.0,50.42,7.57,66.99,59.0,68,1.97,1,1563766990,1563823726,15.76
"{'lon': -93.526901, 'lat': 44.798019}",US,"{'cl': 'P', 'code': 'PPLA2', 'parent': 5046749}",5046997.0,"[{'link': 'http://en.wikipedia.org/wiki/Shakopee%2C_Minnesota'}, {'post': '55379'}, {'ru': 'Ð¨ÐµÐ¹ÐºÐ¾Ð¿Ðµ'}]",Shakopee,"{'level': 1.0, 'population': 37076}","[{'id': 1492, 'dist': 33, 'kf': 1}, {'id': 1534, 'dist': 38, 'kf': 1}, {'id': 1536, 'dist': 25, 'kf': 1}, {'id': 1540, 'dist': 6, 'kf': 1}, {'id': 1541, 'dist': 32, 'kf': 1}, {'id': 9117, 'dist': 9, 'kf': 1}, {'id': 10362, 'dist': 23, 'kf': 1}, {'id': 28930, 'dist': 33, 'kf': 1}, {'id': 29115, 'dist': 15, 'kf': 1}, {'id': 29283, 'dist': 28, 'kf': 1}, {'id': 30691, 'dist': 28, 'kf': 1}, {'id': 30760, 'dist': 27, 'kf': 1}, {'id': 31260, 'dist': 48, 'kf': 1}, {'id': 31637, 'dist': 19, 'kf': 1}, {'id': 32015, 'dist': 11, 'kf': 1}, {'id': 32284, 'dist': 31, 'kf': 1}, {'id': 34049, 'dist': 26, 'kf': 1}, {'id': 34696, 'dist': 26, 'kf': 1}, {'id': 35075, 'dist': 33, 'kf': 1}, {'id': 35223, 'dist': 14, 'kf': 1}]",11.0,44.8,-93.53,69.01,62.01,68,9.17,1,1563792533,1563846713,15.05
"{'lon': 6.95, 'lat': 48.283329}",FR,"{'cl': 'P', 'code': 'PPLA3', 'parent': 6615055}",2980827.0,"[{'link': 'http://en.wikipedia.org/wiki/Saint-Di%C3%A9-des-Vosges'}, {'post': '88100'}, {'ru': 'Ð¡ÐµÐ½-Ð\x94Ñ\x8cÐµ-Ð´Ðµ-Ð\x92Ð¾Ð¶'}]",Saint-Die-des-Vosges,"{'level': 1.0, 'population': 24628}","[{'id': 10109, 'dist': 42, 'kf': 1}, {'id': 34754, 'dist': 46, 'kf': 1}]",9.0,48.28,6.95,70.0,62.6,77,0.92,0,1563767659,1563823355,15.471111111111112
"{'lon': 28.61528, 'lat': 40.99028}",TR,"{'cl': 'P', 'code': 'PPL', 'parent': 745042}",746234.0,[{'ru': 'Ð\x93Ñ\x8eÑ\x80Ð¿Ñ\x8bÐ½Ð°Ñ\x80'}],Gurpinar,"{'level': 1.0, 'population': 29411}","[{'id': 6044, 'dist': 16, 'kf': 1}, {'id': 10468, 'dist': 20, 'kf': 1}]",13.0,40.99,28.62,78.01,75.0,73,8.05,0,1563763896,1563816716,14.672222222222222
"{'lon': 104.916008, 'lat': 11.56245}",KH,"{'cl': 'P', 'code': 'PPLC', 'parent': 1830103}",1821306.0,,Phnom Penh,"{'level': 1.0, 'population': 1573544}","[{'id': 7872, 'dist': 8, 'kf': 1}]",7.0,11.57,104.92,93.2,93.2,49,4.7,40,1563749128,1563794859,12.703055555555556
"{'lon': 10.8145, 'lat': 54.107071}",DE,"{'cl': 'P', 'code': 'PPL', 'parent': 2838632}",2864034.0,[{'link': 'http://en.wikipedia.org/wiki/Neustadt_in_Holstein'}],Neustadt in Holstein,"{'level': 1.0, 'population': 16176}","[{'id': 4903, 'dist': 33, 'kf': 1}, {'id': 31763, 'dist': 46, 'kf': 1}]",10.0,54.11,10.81,64.0,57.0,93,5.82,0,1563765160,1563824001,16.344722222222224
"{'lon': 5.71806, 'lat': 52.525002}",NL,"{'cl': 'P', 'code': 'PPL', 'parent': 2756558}",2756559.0,"[{'de': 'Dronten'}, {'en': 'Dronten'}, {'fi': 'Dronten'}, {'fr': 'Dronten'}, {'id': 'Dronten'}, {'it': 'Dronten'}, {'ja': 'ã\x83\x89ã\x83\xadã\x83³ã\x83\x86ã\x83³'}, {'li': 'Dronten'}, {'link': 'http://en.wikipedia.org/wiki/Dronten'}, {'nl': 'Dronten'}, {'ro': 'Dronten'}, {'ru': 'Ð\x94Ñ\x80Ð¾Ð½Ñ\x82ÐµÐ½'}, {'sv': 'Dronten'}]",Dronten,"{'level': 1.0, 'population': 38415}","[{'id': 28542, 'dist': 36, 'kf': 1}, {'id': 29835, 'dist': 42, 'kf': 1}, {'id': 29995, 'dist': 19, 'kf': 1}, {'id': 31749, 'dist': 38, 'kf': 1}, {'id': 32400, 'dist': 39, 'kf': 1}, {'id': 32492, 'dist': 40, 'kf': 1}, {'id': 32662, 'dist': 21, 'kf': 1}, {'id': 32860, 'dist': 39, 'kf': 1}, {'id': 33864, 'dist': 44, 'kf': 1}, {'id': 35232, 'dist': 37, 'kf': 1}, {'id': 35525, 'dist': 18, 'kf': 1}]",10.0,52.52,5.72,66.99,60.8,82,1.12,90,1563766864,1563824741,16.076944444444443
"{'lon': 100.577393, 'lat': 14.35167}",TH,"{'cl': 'P', 'code': 'PPLA', 'parent': 1607530}",1607532.0,"[{'da': 'Ayutthaya'}, {'de': 'Ayutthaya'}, {'en': 'Ayutthaya'}, {'es': 'Ayutthaya'}, {'fi': 'Ayutthaya'}, {'fr': 'Ayutthaya'}, {'gl': 'Ayutthaya - à¸\x9eà¸£à¸°à¸\x99à¸\x84à¸£à¸¨à¸£à¸µà¸\xadà¸¢à¸¸à¸\x98à¸¢à¸²'}, {'it': 'Ayutthaya'}, {'ja': 'ã\x82¢ã\x83¦ã\x82¿ã\x83¤'}, {'link': 'http://en.wikipedia.org/wiki/Ayutthaya_%28city%29'}, {'nl': 'Ayutthaya'}, {'no': 'Ayutthaya'}, {'pt': 'Ayutthaya'}, {'ru': 'Ð\x90Ñ\x8eÑ\x82Ð¸Ñ\x8f'}, {'sl': 'Ajuthaja'}, {'th': 'à¸\x9eà¸£à¸°à¸\x99à¸\x84à¸£à¸¨à¸£à¸µà¸\xadà¸¢à¸¸à¸\x98à¸¢à¸²'}, {'vi': 'Ayutthaya'}]",Phra Nakhon Si Ayutthaya,"{'level': 1.0, 'population': 81962}","[{'id': 7917, 'dist': 92, 'kf': 1}, {'id': 7925, 'dist': 76, 'kf': 1}, {'id': 9020, 'dist': 71, 'kf': 1}, {'id': 9191, 'dist': 67, 'kf': 1}, {'id': 10470, 'dist': 69, 'kf': 1}, {'id': 36093, 'dist': 70, 'kf': 1}]",8.0,14.35,100.58,97.0,91.0,56,11.41,20,1563749905,1563796165,12.85
"{'lon': -2.02207, 'lat': 53.10434}",GB,"{'cl': 'P', 'code': 'PPL', 'parent': 2637139}",2644684.0,[{'link': 'http://en.wikipedia.org/wiki/Leek%2C_Staffordshire'}],Leek,"{'level': 1.0, 'population': 19186}","[{'id': 5060, 'dist': 31, 'kf': 1}, {'id': 9014, 'dist': 41, 'kf': 1}, {'id': 9337, 'dist': 30, 'kf': 1}, {'id': 10894, 'dist': 19, 'kf': 1}, {'id': 28022, 'dist': 37, 'kf': 1}, {'id': 28363, 'dist': 44, 'kf': 1}, {'id': 30043, 'dist': 45, 'kf': 1}, {'id': 30321, 'dist': 18, 'kf': 1}, {'id': 31043, 'dist': 14, 'kf': 1}, {'id': 31461, 'dist': 49, 'kf': 1}, {'id': 33258, 'dist': 23, 'kf': 1}, {'id': 34640, 'dist': 31, 'kf': 1}, {'id': 34772, 'dist': 30, 'kf': 1}, {'id': 35449, 'dist': 12, 'kf': 1}, {'id': 35468, 'dist': 4, 'kf': 1}, {'id': 36098, 'dist': 36, 'kf': 1}]",11.0,53.11,-2.02,70.0,64.0,82,13.87,40,1563768550,1563826770,16.17222222222222
"{'lon': 99.232079, 'lat': 9.11072}",TH,"{'cl': 'P', 'code': 'PPLA2', 'parent': 1150514}",1151211.0,"[{'link': 'http://en.wikipedia.org/wiki/Tha_Kham%2C_Phunphin'}, {'th': 'à¸\x9eà¸¸à¸\x99à¸\x9eà¸´à¸\x99'}]",Phunphin,"{'level': 1.0, 'population': 25810}","[{'id': 7947, 'dist': 10, 'kf': 1}, {'id': 8961, 'dist': 28, 'kf': 1}]",11.0,9.11,99.23,93.2,93.2,56,8.05,20,1563750723,1563795995,12.575555555555555
"{'lon': 78.23333, 'lat': 15.31667}",IN,"{'cl': 'P', 'code': 'PPL', 'parent': 1278629}",1277330.0,[{'link': 'http://en.wikipedia.org/wiki/Banganapalle'}],Banganapalle,"{'level': 1.0, 'population': 25325}",,10.0,15.32,78.23,85.87,85.87,63,15.23,53,1563755176,1563801622,12.901666666666667
"{'lon': 17.276171, 'lat': 52.228432}",PL,"{'cl': 'P', 'code': 'PPLA2', 'parent': 7533339}",3085045.0,,Sroda Wielkopolska,"{'level': 1.0, 'population': 21757}","[{'id': 5364, 'dist': 37, 'kf': 1}, {'id': 9661, 'dist': 33, 'kf': 1}, {'id': 30256, 'dist': 39, 'kf': 1}]",9.0,52.23,17.28,68.0,66.0,77,3.36,75,1563764169,1563821886,16.0325
"{'lon': -64.096046, 'lat': -23.208981}",AR,"{'cl': 'P', 'code': 'PPL', 'parent': 3838231}",3856231.0,,Embarcacion,"{'level': 1.0, 'population': 23961}",,10.0,-23.21,-64.1,65.71,65.71,19,4.12,0,1563792916,1563832203,10.913055555555555
"{'lon': 31.954781, 'lat': -25.433201}",ZA,"{'cl': 'P', 'code': 'PPL', 'parent': 1085595}",988290.0,,Komatipoort,"{'level': 1.0, 'population': 20508}","[{'id': 6565, 'dist': 84, 'kf': 1}, {'id': 6710, 'dist': 99, 'kf': 1}, {'id': 6852, 'dist': 82, 'kf': 1}]",8.0,-25.43,31.96,48.99,48.2,76,4.7,0,1563770103,1563808906,10.778611111111111
"{'lon': 126.16111, 'lat': 37.90889}",KP,"{'cl': 'P', 'code': 'PPL', 'parent': 1876884}",1866569.0,,Yonan-up,"{'level': 1.0, 'population': 22665}","[{'id': 6983, 'dist': 63, 'kf': 1}, {'id': 7655, 'dist': 63, 'kf': 1}, {'id': 7668, 'dist': 55, 'kf': 1}, {'id': 7676, 'dist': 71, 'kf': 1}, {'id': 8520, 'dist': 60, 'kf': 1}]",8.0,37.91,126.16,87.8,80.6,69,10.29,40,1563740973,1563792818,14.401388888888889
"{'lon': -46.609718, 'lat': -20.718889}",BR,"{'cl': 'P', 'code': 'PPL', 'parent': 3457153}",3454847.0,,Passos,"{'level': 1.0, 'population': 98752}",,8.0,-20.72,-46.61,55.09,55.09,83,7.29,49,1563788464,1563828260,11.054444444444444
"{'lon': 125.47361, 'lat': 39.49472}",KP,"{'cl': 'P', 'code': 'PPL', 'parent': 1871952}",1870413.0,,Sil-li,"{'level': 1.0, 'population': 19463}",,10.0,39.49,125.47,76.15,76.15,87,9.28,6,1563740888,1563793235,14.540833333333333
"{'lon': 89.534172, 'lat': 56.207779}",RU,"{'cl': 'P', 'code': 'PPL', 'parent': 1502020}",1509852.0,"[{'en': 'Bogotol'}, {'link': 'http://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%BE%D1%82%D0%BE%D0%BB'}, {'no': 'Bogotol'}, {'ru': 'Ð\x91Ð¾Ð³Ð¾Ñ\x82Ð¾Ð»'}]",Bogotol,"{'level': 1.0, 'population': 23622}",,8.0,56.21,89.53,59.05,59.05,85,4.18,100,1563745529,1563805845,16.754444444444445
"{'lon': 17.515499, 'lat': 40.643929}",IT,"{'cl': 'P', 'code': 'PPLA3', 'parent': 6537572}",3179218.0,,Ceglie Messapico,"{'level': 1.0, 'population': 21370}","[{'id': 5739, 'dist': 16, 'kf': 1}, {'id': 5749, 'dist': 36, 'kf': 1}, {'id': 5945, 'dist': 43, 'kf': 1}, {'id': 28926, 'dist': 30, 'kf': 1}, {'id': 29690, 'dist': 24, 'kf': 1}]",11.0,40.64,17.52,81.0,62.6,65,5.82,0,1563766621,1563819320,14.63861111111111
"{'lon': -51.109169, 'lat': -20.63833}",BR,"{'cl': 'P', 'code': 'PPL', 'parent': 3448433}",3454131.0,,Pereira Barreto,"{'level': 1.0, 'population': 22537}",,10.0,-20.64,-51.11,68.41,68.41,62,9.44,77,1563789535,1563829348,11.059166666666666
"{'lon': 19.66913, 'lat': 52.8568}",PL,"{'cl': 'P', 'code': 'PPLA2', 'parent': 7531338}",3085941.0,"[{'en': 'Sierpc'}, {'link': 'http://en.wikipedia.org/wiki/Gmina_Sierpc'}, {'ru': 'Ð¡Ð\x95Ð\xa0Ð\x9fÐ¦'}]",Sierpc,"{'level': 1.0, 'population': 18866}","[{'id': 10284, 'dist': 35, 'kf': 1}]",8.0,52.85,19.67,62.65,62.65,83,10.85,0,1563763416,1563821492,16.13222222222222
